subject_id,title,year,rating,votes,directors,genres,durations,countries,reviews
1292445,天涯沦落女 Sans toit ni loi,1985,8.3,14813,阿涅斯·瓦尔达,剧情,105分钟,法国语言:法语 / 阿拉伯语 / 英语上映日期:1985-08-30(威尼斯电影节)/1985-12-04(法国)片长:105分钟又名:无法无家 / 流浪女 / 没有屋顶的法律 / Without Roof or Law / VagabondIMDb:tt0089960,这追逐自由的流浪本身就是一种禁锢。我们都带着镣铐。 | 孤独就是无需解释自己的行为，孤独就是沉默至死。 | 不是因为有这样的结局就叫悲剧了，和任何一种被选择的人生之路一样，不过就是生活的一种状态，子非鱼安知鱼之乐，她活的率性坦荡，并不以为苦；不是定居一地有规律的生活就不叫漂泊了，不管是富贵荣华还是清贫交加，每个人事实上都在天涯沦落，和她并无本质不同 | #SIFF27# 百美汇嘉里中心重看，修复拷贝质量是好可是又觉得好到颠沛流离的她皮肤依然白皙如玉又觉得是份缺憾；自由与孤独在她的世界是一回事，一旦有人想邀她留下她必义无反顾的离开——“在路上的香槟更好喝”，她究竟何以如此呢，接近纪录片的白描与“访谈”，细看之下剧情仍然是非常细致呼应的 | 朋友说，Mona倒在沟渠里，是因为那里刚烧过火，很温暖。从大海走向焦土，飘荡的一生。 | 1985威尼斯金狮奖。纯粹的流浪者，永远在路上的女子，宁可短暂而自由地活，也不愿融入体制的规训中。瓦尔达用伪纪录片的方式和[公民凯恩]剥洋葱式的多视角访谈来拼凑出这位流浪女的生活碎片，并时而将她置于画框边缘。最终，我们并无法真正了解到女主角的内心世界，她更像是一位追求纯粹自由的行动者的化身，虽不能时刻让观者共情接受，但却不断地逼问着虚伪与庞大的社会网罗。在闪回叙事中，角色常常打破第四堵墙，进一步强化了影片的间离效果。引人反思，而非使人认同，是典型的新浪潮影像策略。（8.5/10）
1483516,幸福 Le bonheur,1965,8.3,6522,阿涅斯·瓦尔达,剧情 / 爱情,79分钟,法国语言:法语上映日期:1965-10-01片长:79分钟又名:随机行事 / HappinessIMDb:tt0058985,瓦尔达的形式主义神作，极为大胆地使用色彩表义。剪辑上非常有想法，如主角第一次登门拜访情人时的超短镜头对切，以及其中常见的表达想象或推测的闪前镜头。最牛的是如此一个悲剧竟以这样不温不火的方式表达：开头12分钟没有矛盾，以及结尾竟然恢复平静。关于苹果树的对话成为一代经典。 | CC的DVD花絮中说：妻子特蕾莎不是自杀，是意外啊，导演有个极快的镜头交代 特蕾莎抓紧岸边草的 | 「藍」玫瑰與「紅」玫瑰，角色的互換與和解，後設鏡頭的閃前，水中掙扎抓住樹枝的曖昧鏡頭，嚮往生卻不如死。幸福是一件不可能完成的任務。這裡不是伊甸園，也沒有另外一顆蘋果樹 | “我对你的爱并没有减一分，只是我的爱多了一些出来。”当男主角在午后金黄的草丛中搂着娇妻这样描述自己的出轨时，我一瞬间也失去了道德评判力。导演并没有故意抹黑多情的男主，放大原配的苦难，甚至小三的处理也毫无道德批判的感情，只是最后就着莫扎特的交响曲一片幸福的金黄中回到起点道出了一切。 | 1、这是法国版的《红玫瑰与白玫瑰》，我爱这里的每个人，因此希望他们仨能幸福的生活下去。在我的观念里，爱从来就不是自私，不是占有，爱是分享，是让对方幸福；2、如果没有咖啡，就给我一个吻吧，法国人真是浪漫到骨子里；3、电影的色调美极了，以色调的变化来转场，感觉很特别。
1297403,"一个唱，一个不唱 L'une chante, l'autre pas",1977,8.4,3055,阿涅斯·瓦尔达,剧情,120分钟,"委内瑞拉 / 法国 / 比利时语言:法语上映日期:1977-03-09片长:120分钟又名:One Sings, the Other Doesn'tIMDb:tt0076855","女性主义大概就应该是这个样子，不管导演是在用电影思考女性的地位和出路，还是在表达。一个唱与一个不唱从一个友谊的起点出发，由旁白与明信片勾勒两条不断变化的女性成长之路，外化不同，内化合一，终于友谊。最后导演把镜头给了新一代更独立更激进的女性，带着担心。看时略觉平淡啰嗦，再想回味无穷 | agnes varda，1974。瓦尔达的电影总让我强烈的感受到女人的“在场”。尽管如此，她并不急于批判男性或者两性间的不平等。她让裸露的女性身体在镜头里自由伸展，不是为了取悦男性，而是女性也热爱展示。她让男性角色缺位或边缘化，去考察女性思想与情感的转变。不悲喜，不倚靠，不哭闹，女性就是如此。 | 1977年的瓦尔达说，我是坚定的女权主义者。她说“我的身体是我的，胖瘦都是我的”2020年的一些女性说，“我只是女性主义者，我可不是女权主义者。”退让让你的日子好受一些吗？ | 轻描淡写带来的力量感。
女性既是女性也是自己，既有追求爱情的自由，也可以为了自由舍弃爱情，既有选择堕胎的权利，也有选择享受怀孕的快乐，不可撼动的女性意志，温柔而振奋。 | 我实在没想到是在这样的情境下看这部电影，就在噩耗传来的五天前，我刚看过阿涅斯·瓦尔达的《达格雷街风情》，那时我写到“望奶奶长命百岁”，可这一天来得这么快，像是某种不可测的存在如玩笑般捉弄了下所谓的命运。
我很想为奶奶写篇悼文，但又不知如何下笔：我要巨细无遗的向别人讲述阿涅斯的一生？还是传递一些只有我能真切、完全感受到的复杂情绪？我写不出来，只是觉得心里缺了一块。
曾经洛城少女踱步走过“新浪潮”来到了流媒体时代——阿涅斯走了许久，年岁越来越大，她却越活越年轻。也许最嫉妒她的是向前奔流的时光之河，它无法阻止阿涅斯在时光的侵蚀下变得年轻，只好带走了她；也许这只是阿涅斯的一点诡计，让她得以和分别三十年的雅克·德米见面，也许在那边，也有一个心形土豆、一片阿涅斯的海滩和一栋粉色的可爱房子。"
1475183,走近蓝色海岸 Du côté de la côte,1958,8.6,4345,阿涅斯·瓦尔达,纪录片 / 短片 / 历史,25 分钟(DVD version),法国语言:法语上映日期:1958片长:25 分钟(DVD version)又名:Along the CoastIMDb:tt0051561,生者和死者都趋之若鹜的蔚蓝海岸、迷失了教堂入口的圣母像、虚假紧闭的伊甸园。天堂原是一片海滩和一颗松果，但忘却了大海的伊甸园是一曲悲歌，太诗意了。戈达尔在窗上写的“在杜阿尔纳镇，走近蓝色海岸”，到底在说什么？我不确定。但瓦尔达现在回到那片天堂海滩了。 | 人造的天堂对应自然的圣地，瓦尔达在色彩上总能找得很准 | 本来是命题作文，结果做成了诗！ | 天堂曾是一片海滩和一颗松果，但伊甸园，我们怀念的是一座花园。忘记附近的大海，池塘是一曲悲歌，睡莲是一声久久的叹息。虚假的伊甸园不是为了我们，是为了更深的剥削。结尾这点到为止的批判稍显突兀。我还很难从前20分钟那么美好的风景、音乐和语言里缓过神来。 | 散文诗。虚假的伊甸园不属于我们，真实的也一样。戛纳仍在继续它的游戏，向财富较少的人致敬时，带着恼人的怀旧感，怀念那些更大的权贵。游客不想记住植物的名字，只想让植物记住自己的名字。
1300420,功夫大师 Le petit amour,1988,7.8,3867,阿涅斯·瓦尔达,剧情 / 爱情,USA: 80 分钟,法国语言:法语 / 英语上映日期:1988-03-09片长:USA: 80 分钟又名:Kung-fu Master!IMDb:tt0093371,"阿涅斯是一个念头丰富又及时付诸行动的人，在拍摄千面珍宝金的途中，萌生了本片的构思，于是让自己的儿子与带着两个女儿的简·伯金上演了一出禁忌之恋，在艾滋与套满大街普及的当时，他们的爱像街机游戏一样简单，是脱离了世俗的对于内心的解救。 | “你淡褐色的双瞳，简直就像秋天的颜色”。 | 游戏的8bit音乐声扫过街道，cos成游戏人物的男孩。瓦尔达尝试着通过游戏的拾得影像(对于东方主义的再造)来完成某种游戏性叙事，并从中超越集体性的社会焦虑。
游戏结尾，But Their Happy Day didn't last long的彩蛋显示在游戏画面之中。必然消亡的倒数计时。在《功夫大师》中，瓦尔达反而通过以消亡性质的禁欲主义（Only Love No Sex的爱欲）来完成一个不伦恋的故事，因此，当身体没有在影片中出现，那么色情快感将恣意地，能产地在影片随处转移。从电子游戏的媒介到巴黎的空间。 | 影像干净，把这样一个不知道是小男孩的恋母情结，亦或是中年女人的恋童情结处理的如此纯情，不愧是老祖母... | 瓦尔达居然致敬了一次洪金宝！片名《功夫大师》来源于一款1984年的街机游戏，游戏创意来自于洪金宝导演的电影《快餐车》，由成龙扮演的青年托马斯一路过关斩将，最后救出女友西尔维娅。当年这游戏在中国被翻译成《成龙踢馆》，街机和FC都有移植，其中FC我通关了，街机玩过几次都在第二关挂了。影片中的15岁小男孩，痴迷这款游戏。而当时也正值街机的黄金年代，连巴黎街头的咖啡馆里也都会摆上几台，就像今天中国的咖啡馆里摆着租充电宝的机器那般。本片另一个看点是女主Jane Birkin和她女儿Charlotte Gainsbourg真实扮演了一对母女。40岁的大姐和15岁的小正太，在电影里不算啥新鲜事了。结尾很有意思，女人的放不下和男孩假装的放不下，都耐人寻味。"
1297682,短岬村 La pointe-courte,1955,7.5,3969,阿涅斯·瓦尔达,剧情,81分钟,法国语言:法语上映日期:1955-05(戛纳电影节)/1956-01-04(法国)片长:81分钟又名:短角情事(台)IMDb:tt0048499,看完该片，你就明白阿涅斯•瓦尔达何以被称为“新浪潮老祖母”了。1954年，戈达尔、特吕弗还是乳臭未干的毛头小伙，阿涅斯•瓦尔达已经拍摄完自己的第一部长片了。该片感觉是意大利新现实主义与法国新浪潮的连接作品，“短角”（瓦尔达的成长之地）是新现实，“情事”是新浪潮，写实与创作并重并交 | 伯格曼的《假面》中那个留名影史的面孔镜头其实是本片最先用的，但这部处女作中的每一个镜头都显得刻意与不自然，雷乃操刀的剪辑也不能掩盖剧情设计的无趣（与后来的瓦尔达相比这的确太无趣了）。 | 与大多数迷影的新浪潮导演不同的是，瓦尔达的艺术、文学和戏剧知识，远远超过她的电影历史或技术知识，她最早是从一种非常天真的看法开始摄制电影的。灵感出自福克纳《野棕榈》。眼镜重叠的镜头，船舱内的交谈，可能影响了伯格曼。 | 学习艺术史和摄影的瓦尔达审美一流。别小看审美二字，大多数中国导演根本没有。卓越的审美，对生活细节的观察，对家乡的爱，好奇又大胆天真的心，充沛的感情，发现美的眼睛 …因为这一切，才使瓦尔达这部“随便拍拍”的首作，一个并没看过很多电影，第一次拍电影的人，作品就已不失水准了。 | 处女作就这么高水准了。有一些段落有伯格曼的感觉，在沙滩散步的段落有三岛由纪夫的日本感。结构上参考了他人的小说，一对来度假的感情出现了危机的夫妇和村民互不干扰的生活着，虽然在一个时空，并不刻意去交集。一切都在有序的进行，没有冲突。女人构建的秩序不刻意，无冲突，共存着，无高低贵贱。
2345106,麦当劳桥上的未婚妻 Les Fiancés du pont Mac Donald,1961,8.1,7245,阿涅斯·瓦尔达,喜剧 / 爱情 / 短片,,法国语言:法语片长:4分55秒又名:The Fiancés of the Bridge Mac DonaldIMDb:tt1086289,教母戏谑疙瘩的墨镜，疙瘩致敬基顿的风采。影片里疙瘩摘掉墨镜后寻回真爱，现实中墨镜却是疙瘩的心头之物。如果让你再回到那个关键的时间点，你是否愿意放下去我执，去追回梦想中的幸福呢？【8】 | 他摘下了标志性的墨镜，大呼，我的墨镜让一切黯然失色了。然后，他看见了他金发碧眼的木偶娃娃卡里娜。拥佳人在怀，他扔掉了自己的墨镜，甜蜜的眨眼和亲吻，我认不出那个鼻梁高挺，穿着奶油色西服的英俊年轻人了，戈达尔，你也曾经年轻过吗？ | [5点到7点的克莱奥]片中片的完整版，戈达尔主演~年轻的戈达尔长得好像基顿啊~ | 对墨镜的吐槽，话说这不得给王家卫也整一个 | 看了《脸庞，村庄》知道让-吕克·戈达尔与阿涅斯·瓦尔达有渊源，不曾想他还出演过她导演的作品。——《麦当劳桥上的未婚妻》是瓦尔达的长片电影《五点到七点的克莱奥》中克莱奥在戏院看的一部默片，不禁让人想到阿莫多瓦的《缩水情人》，都使用了“影中影”的手法。-V电影
1963721,孤独先生 Mister Lonely,2007,7.5,3720,哈莫尼·科林,剧情 / 喜剧,113分钟,英国 / 法国 / 爱尔兰 / 美国语言:英语 / 法语上映日期:2007-05-22片长:113分钟又名:寂寞先生IMDb:tt0475984,"1.会飞的修女
2.得病的绵羊
3.自杀了的梦露
4.喜欢女人胸和裸鸡的小黑
5.坠机的修女们 | 你的孤独孤独孤独很美，我的悲伤悲伤悲伤有罪。 | 6.0/10。每个导演心中都存有一个幻想之地，把它拍出来必是私人化的，小清新风格+非主流叙事，肯定是有人爱有人恨剩下一部分人则完全无感，说实话没看出赫老怪神父/修女那条线有何意义，结尾坠机的配乐倒是挺带感。PS：看的时候就觉得有个演员像卡拉克斯结果还真是卡拉克斯。。。 | ""再见，我的房间，你一直都对我很好，你对我服务周到，椅子坐上去很舒适，床睡上去也很舒服，还有窗，让我看到了世界。对我来说，你是个很棒的房间，但是，我得走了，我得离开你了，记住，我永远都不会忘记你的，我确定，你也不会忘了我，再见。""  -- Mr.Lonely | 跟租住的房子告别 会做这种事的原来不只有我"
26856202,安妮特 Annette,2021,6.9,13413,莱奥·卡拉克斯,剧情 / 爱情 / 歌舞,141分钟,法国 / 墨西哥 / 美国 / 瑞士 / 比利时 / 日本 / 德国语言:英语上映日期:2021-07-06(戛纳电影节)/2021-07-07(法国)/2021-08-20(美国网络)片长:141分钟又名:ANNETTE：星梦恋歌(台)IMDb:tt6217926,今年戛纳电影节最佳导演奖获得者，原来是三十多年前因为《坏血》、《新桥恋人》等片轰动影坛的法国新浪潮后代表人物卡拉克斯的新作。采取音乐剧形式的剧情片，视听制作、运镜调度依然够质量，只是其内容苍白，无趣。导演有61岁了吧，还不老啊，应该有更出色的表现！ | 电影没啥问题，但歌真的难听，二元共存太难了，耳朵想谋杀眼睛让我打0星。 | （7.6/10）《安妮特》是Carax作为父亲写给女儿的道歉信，同时也揭露了《神圣车行》留下的开放式结局：Oscar先生最终也成为了一名礼宾车司机。《安妮特》延续了《神圣车行》的怀旧主题，它是Carax对逝去感情的怀念，以及对过错的愧疚和悔恨。电影中出现的绿色是主角Henry（也就是Carax本人）的颜色，代表了导致他犯下错误的自私、自毁、怀疑和逃避。本片类似林奇和德米的结合体，但情绪大于情感，不加克制的情绪让电影看似很满实则很空。不过话说回来，创作者也有表达私人情绪的权利。 | 看的时候想了无数次，这也许就是舞台音乐剧和音乐剧形式电影的壁垒，而卡拉克斯是想要打破它。 | 4.5，卡拉克斯的影片一如既往地充满巴洛克色彩，如同他十年前的《神圣车行》，开场的画外音与麦克风声音作为电影本体=催眠术的隐喻，恰好并置于亚马逊的logo——剧场。在影片之中，一个情节剧叙事在歌舞剧唱段和林奇般的柔化叠印中变得诡异化。《安》是查泽雷式复古歌舞的反面，又在一定程度上将现代性引回古希腊的诗学之中。安妮特是一个能够引起恐怖谷效应的人形，是Henry（摧毁，酒神精神）与Ann（建构，日神崇高）失败的交合的副产品，她的别名叫做资本，而影片则是一个黑色的《木偶奇遇记》。正如同在恐怖影片中所看到的那样，这个鬼娃占据了”Ann'之外不可化约的残余，并在沉默中发散出的强度导向了一个巴洛克色彩的全球叙事/分裂/剥削三位一体之中，一如斯洛特戴克通过球体理论对于全球化进程的重构。
2004482,东京！ Tokyo!,2008,7.8,24786,米歇尔·贡德里 / 莱奥·卡拉克斯 / 奉俊昊,剧情 / 喜剧 / 奇幻,112 分钟,法国 / 日本 / 德国 / 韩国语言:日语 / 法语上映日期:2008-05-14(戛纳电影节)/2008-08-16(日本)片长:112 分钟又名:东京狂想曲 / 东京部落(港)IMDb:tt0976060,"异化变奏成苦中作乐的少女情怀，低到椅子里，又从椅子里开花；Leos Carax是不是直接看过江户川乱步的《暗室》？；香川照之迈出家门时那段心理建设也未免太传神........ | 第一个故事有点意思 | 太棒了！虚幻+现实的神作，尤其喜欢第一段，当我们作为个体存在却发现其意义趋近于无，那是彻骨的悲 | 第一个故事：米歇尔·冈瑞

第二個故事：莱奥·卡拉克斯

第三個故事：奉俊昊

影片中无人东京的灵感来自中野正贵的著名摄影作品集《TOKYO NOBODY》

クソ | 比什么巴黎我爱你，纽约我爱你，靠谱几十倍"
1302907,宝拉X Pola X,1999,6.9,5026,莱奥·卡拉克斯,剧情 / 爱情,129分钟,法国 / 瑞士 / 德国 / 日本语言:法语上映日期:1999-05-12(比利时)片长:129分钟/ 165分钟(加长版)又名:波拉X / Pierre ou les ambiguïtésIMDb:tt0152015,"我不相信这片主题是爱情，它更像是对人性的悲观判决书，在梦魇般的影像里，卡拉克斯证明了现代电影在形式与内涵上所能达到的高度，对我来说这就是一部完美的电影 | 一部“正常”的电影成了卡拉克斯维度的奇特。底色是诱人的。看得一波三折，在都糊的情况下辗转了被迅雷吞了片段的原声版、十八线黄网在线无字版、最后是完整的配音版。特别希望能在大银幕二刷。
卡拉克斯长片补齐。《坏血》>《神圣车行》>《新桥恋人》>《男孩遇见女孩》>《宝拉X》。《坏血》是知觉的胜利，《神圣车行》是概念的胜利，结合《东京！》不难感觉到新世纪的卡拉克斯视野在不断放广（两性之外），献上最好的祝福，愿长寿、顺利、常常想说、想说就说！ | 非要那样吗？！压抑S了，受不了！觉得影评强过电影本身。因为太短的时间包含了太多的东西，让人消化不了。任何爱恨都是有原因的，既然没有交待清楚，就有牵强的感觉。 | 尼玛，看到流浪女独白那么长一段，就骇到彻底放弃了。观影姿势水平不够哇 | 他们嘲笑中国人唱卡拉OK．"
1301678,坏血 Mauvais sang,1986,8.0,23132,莱奥·卡拉克斯,剧情 / 爱情 / 犯罪,116分钟,瑞士 / 法国语言:法语上映日期:1986-11-26片长:116分钟又名:坏痞子(台) / 虎父无犬子(港) / 一生所爱 / 卑贱的血统 / The Night Is Young / Bad BloodIMDb:tt0091497,年轻的朱丽叶·比诺什和朱莉·德尔佩，啊。 | 那时的德尔佩德尼拉旺比诺什真是水嫩，卡拉克斯还是某些片段拍得非常精彩，那光影构图氛围太美，音乐也好，诗意的台词，故事就比较着急了。口技狂奔跳伞刮胡，还有地铁公车街道的相遇跟随都很经典。法国文化中心胶片版。 | 莱奥·卡拉克斯“阿历克斯三部曲”之二，后启[新桥恋人]。一男与二女间的情感纠葛+黑色电影式的犯罪与末日宿命，依旧是法兰西如火般炽热的“疯爱”，亦可用楚浮[爱情狂奔]来概括。摄影极佳，室内设计以抽象涂鸦、不规则镶嵌及灰黑斑纹为主，颓废而杂然。红蓝黄三原色调配令人想及戈达尔，而剪辑与运镜也与新浪潮气脉相合：跳切，抽帧，疾速剪辑，极端的俯仰倾斜机位，黑白默片穿插，一大特点当属对空间关系的模糊与打乱——大量（大）特写组接在一起，各种越轴，远景定位镜头稀少，破碎失序的空间既不断刺激、挑衅着观者的感知，又与主人公自由不羁的生活态度相得益彰。阿历克斯边狂奔边搞怪的高速横移跟拍镜头撼人心魄。吐火+变物魔术似[新桥恋人]，力大掀车与中弹自起，孤勇独行，恰是青春之姿。PS：年轻时的比诺什好美，德尔佩打酱油。（8.5/10） | 镜头确实极有味道，但这剧情弱到和没有一样，其实也就是一个奇情故事吧？看得人是相当煎熬了。大段的神经质的场景和台词，也真是没意思。 | “……一件事解决了就全部迎刃而解，我知道这相当于犯罪，我是凶手，你是我微热的手枪，遗留在犯罪现场，我希望我留在你身上的指纹会消失……丽丝，丽丝，不要想‘时间会治愈一切’，主动点，快、快，以最快的速度忘掉我。”
1291559,新桥恋人 Les amants du Pont-Neuf,1991,8.2,65280,莱奥·卡拉克斯,剧情 / 爱情,125分钟,法国语言:法语上映日期:1991-10-16(法国)片长:125分钟又名:The Lovers on the Bridge / 新桥之恋IMDb:tt0101318,三年一次，就在今晚。不论貌似团圆的结尾如何安慰观众，其实过程已经揭示了这样一个事实：爱的真相便是自私、占有和相互伤害。 | 我打赌你不只看一遍。如果只看一遍，你会经常想起它，不能释怀。 | “如果你爱一个人，那个人也爱你，那么你就说：今天天空是白的。然后我会说：但云是黑的…这样你就知道那个人爱不爱你了”风餐露宿也要爱，一起喝到烂醉、河上快艇滑水、海边硬着裸奔…至今看过最代表性“疯狂而又浪漫”的法式爱情。“我教你不用吃药怎么入睡：跟我一起睡”、“这是我们的最后一趟，我们会一直开下去” 爱情就像一道光，在某一瞬间无比闪亮。“梦里出现的人，醒来时就该去见他” 痛苦使我们疏远，但没人可以教我忘记… | 桥上烟花一幕激动人心，但电影整体有种从大格局跃入小胡同的遗憾。 | 这是一段默片式的爱情，有意义的字词都是写下来的，心意用大笑，呻吟和舞蹈来传达。巧妙地借用《亚特兰大号》，将Michel Simon安到Denis Lavant身上。复刻落水段落，却非夫妇照面，将原作不伦的暗流变为正统，所以两人只能驶向大洋。王家卫辩证地继承了Carax的高速运动模糊镜头，将摄影机和人变慢，外界便模糊起来。Carax讲恋爱中的“超人”状态，王家卫讲失恋中的非人状态。此片也构成Pola X和Holy Motors片中的幽灵——不可唤回的爱情。这才是所谓“作者宇宙”，有的星体死去，有的开始燃烧。
6875451,神圣车行 Holy Motors,2012,8.0,28377,莱奥·卡拉克斯,剧情 / 奇幻,115分钟,法国 / 德国 / 比利时语言:法语 / 英语 / 汉语普通话上映日期:2012-05-23(戛纳电影节)/2012-07-04(法国)片长:115分钟又名:花都魅影(台) / 巴黎圣骑士(港) / 老千奥斯卡 / 悸动的冬青木 / 霍利车行IMDb:tt2076220,"往高了说是《八部半》，往低了说是《甲方乙方》，往神了说是《柏林苍穹下》，往邪了说是《变相怪杰》。。。“当代想象力之巅”，是胡说！ | 没必要那么长，某舞后出来之后好感骤减。Plus, 我他妈傻逼到尽头都想不出这条短评的逻辑在哪里。。。""铺天盖地的各大媒体的好评和推荐，实际上都在回避一个根本问题：这部电影好在哪里？它的过人之处在哪？如果不能回答这两个问题，我就倾向于认为它是一部烂片，而且很可能成为2012年最差的作品之一。 | 中国仓库那段背景广播说“aiweiwei请到3号仓库”。。。。 | 演员的终极困惑。关于电影的电影，关于演员的电影，更是关于德尼·拉旺的电影。根本不是什么时空旅行的穿越，这是表演、是电影、是人生。你可以将故事理解成为德尼·拉旺出演一个又一个角色，引发一段又一段人生。并在表演中引发的困惑：真与假，自我的迷失。与凯利·米洛一段则强化了伤感。 | 雷奥·卡拉克斯：“大多数的电影是垃圾。”——他有说这句话的资本。"
36436286,这不是我 C'est pas moi,2024,8.0,3362,莱奥·卡拉克斯,剧情 / 短片 / 传记,40分钟,法国语言:法语 / 英语上映日期:2024-05-18(戛纳电影节)/2024-06-12(法国)片长:40分钟又名:It’s Not Me / 李欧卡霍：不是我(台) / 里奥不是卡哈斯(港)IMDb:tt27989261,特别喜欢他自己拉片希区柯克那段。最后彩蛋安妮特在Modern Love的歌声中“奔跑”太棒了！！！ | 你也牢戈化了 | 戈达尔去世了，卡拉克斯却进化成了戈达尔。字幕起很多人就离场了，但最精彩的是字幕后那一段木偶模仿“神圣车行”的飞行。 | 拉威爾鋼琴協奏曲中的壞血和新橋戀人，我直接淚奔。對的，您的電影對於我來說就是那個存在於時空之外、不屬於任何人的，永恆的蘋果呀。 | 卡拉克斯真诚又肆意的影像，与戈达尔的蒙太奇拼贴及维尔托夫的电影眼睛疯狂对话。短短40分钟却密度极大、暧昧多义，远胜过不少笨拙的剧情长片（比如某金棕榈奖电影）。永不停息的梦境，与20世纪各色精神父母的叠影，当下人物及社会运动的回响，重回火车进站的盛大惊奇与迈布里奇奔马的源初图景。“这是我”“这不是我”，诘问受诅咒的双眼，电影展露了无数的狗屎、灾厄，却也宽恕了人类的一切。永无止境地奔跑，扭曲的木偶身体，似悬浮又若飞翔的姿势，最后一段镜头至为动人。（8.5/10）
1310153,清洁 Clean,2004,7.5,21514,奥利维耶·阿萨亚斯,剧情 / 爱情 / 音乐,111分钟,法国 / 加拿大 / 英国语言:法语 / 英语 / 粤语上映日期:2004-09-01(法国)片长:111分钟/ 110分钟(法国) / 90分钟(美国)又名:错过又如何(港) / 错的多美丽(台)IMDb:tt0388838,张曼玉的表演还是值得推荐的 | 张曼玉 (到目前为止) 主演的最后一部电影，仍是教科书级别的演技：在现实中她没做过母亲，但片中第一次见到儿子的时候两眼整个充满了温柔的神采 | 这样的片子自己居然没睡着……居然还挺喜欢……还有片尾张曼玉唱得那首歌一直没找到…… | 阿萨耶斯被很多人说“闷”但于我很受用啊，张曼玉说着好几种语言真是太有大家风范了（而且东方演员的特点就是内敛，有时候其实确实不需要那么多面部表情的）。坚强勇敢的女人是最美丽的。 | 张曼玉唱Mazzy Star
1294802,迷离劫 Irma Vep,1996,7.5,5383,奥利维耶·阿萨亚斯,剧情 / 喜剧,99分钟,法国语言:法语 / 英语上映日期:1996-05-15(戛纳电影节)/1996-11-13(法国)片长:99分钟又名:伊尔玛.薇普 / 女飞贼再现江湖(港) / 迷离劫(台)IMDb:tt0116650,90年代版的日以作夜，拍戏过程中的撕逼和焦虑。阿萨亚斯当年还是蛮可爱的，直接找了个电影记者狂吐槽法国艺术电影，把张曼玉问到面色发青，哈哈。最讽刺的是大家磕磕绊绊花了很多力气拍出来的东西最后一放，令人崩溃，一定要看到最后几分钟啊！😂 | 阿萨亚斯在拍《迷离劫》的时候大概也在和张曼玉谈恋爱，所以整部作品在节奏上显得十分明快。轻松而即兴的剧情也给人营造出一种幸福感，对于阿萨亚斯来说，这种幸福感能让一个拍不出电影的导演再一次爱上拍电影。正如我们看到的那样，一位香港女演员的到来为古老而又沉闷的欧洲电影注入了新的动力，不同的视角也让这场嫁接和改造电影的实验重新变得具有意义。是呀，没有爱情的起承转合，电影只是关于影像的影像。有了她，电影就像一场轻盈、随性和曼妙的舞蹈。尽管成片效果最终仍是一塌糊涂，但有趣的是，阿萨亚斯这部展示他迷影情结的作品与贾樟柯的第一部短片全都有向默片时代致敬的表达。然而区别在于，前者能够在爱情本尊和替身之间自由切换，后者则从古至今一直沿用着固定呆板的字幕卡。 | 张曼玉妩媚动人，说不出的潇洒，很抓人的眼球，可又像个邻家姐姐，虽然很客气，又让人忍不住亲近，而且还会抽烟。好像她做什么都是对的一样。这就是魅力吧 | 其实剧本相当有意思，也有相当迷人段落，不过最后全片结果有点太平淡，感觉浮在了面上。不过阿萨亚斯真坏啊，一定是迷恋张曼玉很多年，量身为心目中的女神写了剧本，也确实收获了三年的婚姻。 | 一个中年法国电影导演（让-皮埃尔·里奥饰）尝试翻拍路易·费雅德的经典无声电影《吸血鬼》，通过外国人（张曼玉）的眼光来审视法国当时电影业的状态。张在很多方面都被其他角色看作是穿着乳胶紧身连衣裤的异国情趣物品。导演和服装设计师（女）的迷恋加强了这一点。引用了法国电影史上的标志性人物，费雅德、特吕弗、德龙、雷乃。这不是怀着浪漫的怀旧之情来哀悼电影，而更像是墨西哥的亡灵节：纪念是一种庆祝活动。
19976774,锡尔斯玛利亚 Clouds of Sils Maria,2014,7.7,22454,奥利维耶·阿萨亚斯,剧情,123分钟,法国 / 德国 / 瑞士语言:英语 / 法语 / 德语 / 瑞士德语上映日期:2014-05-23(戛纳电影节)/2014-08-20(法国)片长:123分钟又名:坐看云起时(港) / 星光云寂(台) / 锡尔斯玛利亚的云 / Sils MariaIMDb:tt2452254,今年最好的女性电影之一，比诺什本色出演，连暮光和超杀女都开始有文艺片小妞的气质了。人生与剧本交融，角色换位演绎的背后是时间负重行走的痕迹：电影见证岁月的二重身。最后莽莽群山中云雾如长蛇般爬来的画面绝美… | 浓浓的欧洲人文气息，剧中排演的戏剧与电影中角色生活，现实中的演员与剧中的演员，她们以往的角色经历，与导演的关系，加上奥利维耶·阿萨亚斯喜欢各种引经据典，最后交织成一个大网，互为几重的镜像，真真假假虚虚实实引人深思，遭遇中年危机的女演员心思就像“马洛亚之蛇”，像流动的云。★★★★ | 面瘫女果然最适合演拉拉。。抛开湖光山色，两女人对手戏还蛮有意思的。Chloe真是丑到让我频繁出戏 | 阿萨亚斯新片是一部有关艺术自反性的电影，是一部关于戏剧与（电影）现实，电影（现实）与真实世界之间关系的电影。这个三重镜像的意义网络所欲呈现主题却是流淌不止时间之流，确切地说，是面对岁月渐入不惑的女性自身。 比诺什携着暮光女和超杀妹在某种意义上饰演了她们自己的“现在”。 | 这辈子没见过比Stewart还让人出戏的演员 Binoche大概是典型的优雅变老的女人 片子结尾让人感叹 灵还是舞台和戏剧灵 电影没法比
